Country,Year,Sub_commodity,Export/Import,Quantity in metric tons,Trade Value in 1000 USD
Estonia,2021,titanium ores and concentrates,Export,147,185
Estonia,2022,titanium ores and concentrates,Export,420,1312
Estonia,2023,titanium ores and concentrates,Export,659,1531
Estonia,1992,titanium ores and concentrates,Import,0,0
Estonia,1993,titanium ores and concentrates,Import,0,0
Estonia,1994,titanium ores and concentrates,Import,0,0
Estonia,1995,titanium ores and concentrates,Import,0,0
Estonia,1996,titanium ores and concentrates,Import,0,0
Estonia,1997,titanium ores and concentrates,Import,16,22
Estonia,1998,titanium ores and concentrates,Import,0,0
Estonia,1999,titanium ores and concentrates,Import,0,0
Estonia,2000,titanium ores and concentrates,Import,0,0
Estonia,2001,titanium ores and concentrates,Import,0,0
Estonia,2002,titanium ores and concentrates,Import,0,0
Estonia,2003,titanium ores and concentrates,Import,0,0
Estonia,2004,titanium ores and concentrates,Import,0,0
Estonia,2005,titanium ores and concentrates,Import,0,0
Estonia,2006,titanium ores and concentrates,Import,0,0
Estonia,2007,titanium ores and concentrates,Import,59,50
Estonia,2008,titanium ores and concentrates,Import,5,2
Estonia,2009,titanium ores and concentrates,Import,0,0
Estonia,2010,titanium ores and concentrates,Import,0,0
Estonia,2011,titanium ores and concentrates,Import,0,0
Estonia,2012,titanium ores and concentrates,Import,1,1
Estonia,2013,titanium ores and concentrates,Import,0,0
Estonia,2014,titanium ores and concentrates,Import,0,0
Estonia,2015,titanium ores and concentrates,Import,0,0
Estonia,2016,titanium ores and concentrates,Import,0,0
Estonia,2017,titanium ores and concentrates,Import,0,0
Estonia,2018,titanium ores and concentrates,Import,0,0
Estonia,2019,titanium ores and concentrates,Import,1,1
Estonia,2020,titanium ores and concentrates,Import,0,0
Estonia,2021,titanium ores and concentrates,Import,133,253
Estonia,2022,titanium ores and concentrates,Import,403,1130
Estonia,2023,titanium ores and concentrates,Import,310,690
Ethiopia (excludes Eritrea),1992,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),1993,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),1994,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),1995,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),1996,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),1997,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),1998,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),1999,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),2000,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),2001,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),2002,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),2003,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),2004,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),2005,titanium ores and concentrates,Export,241,5954
Ethiopia (excludes Eritrea),2006,titanium ores and concentrates,Export,0,3735
Ethiopia (excludes Eritrea),2007,titanium ores and concentrates,Export,134,7224
Ethiopia (excludes Eritrea),2008,titanium ores and concentrates,Export,97,4403
Ethiopia (excludes Eritrea),2009,titanium ores and concentrates,Export,32719,7296
Ethiopia (excludes Eritrea),2010,titanium ores and concentrates,Export,21,971
Ethiopia (excludes Eritrea),2011,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),2012,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),2013,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),2014,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),2015,titanium ores and concentrates,Export,0,0
Ethiopia (excludes Eritrea),2016,titanium ores and concentrates,Export,5,192
Ethiopia (excludes Eritrea),2017,titanium ores and concentrates,Export,45,1189
Ethiopia (excludes Eritrea),2018,titanium ores and concentrates,Export,28,649
Ethiopia (excludes Eritrea),2019,titanium ores and concentrates,Export,32,1456
Ethiopia (excludes Eritrea),2020,titanium ores and concentrates,Export,12,620
Ethiopia (excludes Eritrea),2021,titanium ores and concentrates,Export,14,983
Ethiopia (excludes Eritrea),2022,titanium ores and concentrates,Export,21,1577
Ethiopia (excludes Eritrea),2023,titanium ores and concentrates,Export,13,750
Ethiopia (excludes Eritrea),1992,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),1993,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),1994,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),1995,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),1996,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),1997,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),1998,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),1999,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2000,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2001,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2002,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2003,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2004,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2005,titanium ores and concentrates,Import,41,30
Ethiopia (excludes Eritrea),2006,titanium ores and concentrates,Import,2,4
Ethiopia (excludes Eritrea),2007,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2008,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2009,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2010,titanium ores and concentrates,Import,0,1
Ethiopia (excludes Eritrea),2011,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2012,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2013,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2014,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2015,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2016,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2017,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2018,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2019,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2020,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2021,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2022,titanium ores and concentrates,Import,0,0
Ethiopia (excludes Eritrea),2023,titanium ores and concentrates,Import,58,164
European Union,1992,titanium ores and concentrates,Export,0,0
European Union,1993,titanium ores and concentrates,Export,0,0
European Union,1994,titanium ores and concentrates,Export,0,0
European Union,1995,titanium ores and concentrates,Export,0,0
European Union,1996,titanium ores and concentrates,Export,0,0
European Union,1997,titanium ores and concentrates,Export,0,0
European Union,1998,titanium ores and concentrates,Export,8610,989
European Union,1999,titanium ores and concentrates,Export,0,0
European Union,2000,titanium ores and concentrates,Export,810,675
European Union,2001,titanium ores and concentrates,Export,1460,1017
European Union,2002,titanium ores and concentrates,Export,1156,651
European Union,2003,titanium ores and concentrates,Export,3559,1883
European Union,2004,titanium ores and concentrates,Export,4638,1755
European Union,2005,titanium ores and concentrates,Export,483,2130
European Union,2006,titanium ores and concentrates,Export,1591,2849
European Union,2007,titanium ores and concentrates,Export,1015,947
European Union,2008,titanium ores and concentrates,Export,3547,2894
European Union,2009,titanium ores and concentrates,Export,0,0
European Union,2010,titanium ores and concentrates,Export,N/A,9518
European Union,2011,titanium ores and concentrates,Export,23016,11853
European Union,2012,titanium ores and concentrates,Export,24724,26837
European Union,2013,titanium ores and concentrates,Export,6368,6142
European Union,2014,titanium ores and concentrates,Export,5886,4577
European Union,2015,titanium ores and concentrates,Export,5416,3562
European Union,2016,titanium ores and concentrates,Export,6331,3607
European Union,2017,titanium ores and concentrates,Export,6048,2783
European Union,2018,titanium ores and concentrates,Export,N/A,17502
European Union,2019,titanium ores and concentrates,Export,11056,7192
European Union,2020,titanium ores and concentrates,Export,25591,24156
European Union,2021,titanium ores and concentrates,Export,47194,44315
European Union,2022,titanium ores and concentrates,Export,61889,65295
European Union,2023,titanium ores and concentrates,Export,59574,58568
European Union,1992,titanium ores and concentrates,Import,0,0
European Union,1993,titanium ores and concentrates,Import,0,0
European Union,1994,titanium ores and concentrates,Import,0,0
European Union,1995,titanium ores and concentrates,Import,0,0
European Union,1996,titanium ores and concentrates,Import,0,0
European Union,1997,titanium ores and concentrates,Import,0,0
European Union,1998,titanium ores and concentrates,Import,0,0
European Union,1999,titanium ores and concentrates,Import,0,0
European Union,2000,titanium ores and concentrates,Import,1637870,341020
European Union,2001,titanium ores and concentrates,Import,1436460,337230
European Union,2002,titanium ores and concentrates,Import,1655160,397038
European Union,2003,titanium ores and concentrates,Import,1930910,444106
European Union,2004,titanium ores and concentrates,Import,1709480,420207
European Union,2005,titanium ores and concentrates,Import,1745930,432199
European Union,2006,titanium ores and concentrates,Import,2096140,498986
European Union,2007,titanium ores and concentrates,Import,1975100,517580
European Union,2008,titanium ores and concentrates,Import,1939390,569982
European Union,2009,titanium ores and concentrates,Import,1097290,345788
European Union,2010,titanium ores and concentrates,Import,N/A,458364
European Union,2011,titanium ores and concentrates,Import,1504340,597677
European Union,2012,titanium ores and concentrates,Import,1429130,1243849
European Union,2013,titanium ores and concentrates,Import,1382810,855070
European Union,2014,titanium ores and concentrates,Import,1741900,877711
European Union,2015,titanium ores and concentrates,Import,1555100,778904
European Union,2016,titanium ores and concentrates,Import,1384190,606756
European Union,2017,titanium ores and concentrates,Import,1647350,747763
European Union,2018,titanium ores and concentrates,Import,1569760,796706
European Union,2019,titanium ores and concentrates,Import,1639200,870570
European Union,2020,titanium ores and concentrates,Import,1263660,594303
European Union,2021,titanium ores and concentrates,Import,1087460,611095
European Union,2022,titanium ores and concentrates,Import,1165550,780436
European Union,2023,titanium ores and concentrates,Import,712551,464190
Finland,1992,titanium ores and concentrates,Export,N/A,1012
Finland,1993,titanium ores and concentrates,Export,N/A,332
Finland,1994,titanium ores and concentrates,Export,N/A,2
Finland,1995,titanium ores and concentrates,Export,0,0
Finland,1996,titanium ores and concentrates,Export,0,0
Finland,1997,titanium ores and concentrates,Export,0,0
Finland,1998,titanium ores and concentrates,Export,1,231
Finland,1999,titanium ores and concentrates,Export,0,0
Finland,2000,titanium ores and concentrates,Export,0,0
Finland,2001,titanium ores and concentrates,Export,0,0
Finland,2002,titanium ores and concentrates,Export,0,0
Finland,2003,titanium ores and concentrates,Export,0,0
Finland,2004,titanium ores and concentrates,Export,0,0
Finland,2005,titanium ores and concentrates,Export,0,0
Finland,2006,titanium ores and concentrates,Export,0,0
Finland,2007,titanium ores and concentrates,Export,0,0
Finland,2008,titanium ores and concentrates,Export,0,0
Finland,2009,titanium ores and concentrates,Export,0,0
Finland,2010,titanium ores and concentrates,Export,1,1
Finland,2011,titanium ores and concentrates,Export,0,0
Finland,2012,titanium ores and concentrates,Export,0,0
Finland,2013,titanium ores and concentrates,Export,171,4
Finland,2014,titanium ores and concentrates,Export,3017,542
Finland,2015,titanium ores and concentrates,Export,4000,1250
Finland,2016,titanium ores and concentrates,Export,N/A,0
Finland,2017,titanium ores and concentrates,Export,0,0
Finland,2018,titanium ores and concentrates,Export,0,0
Finland,2019,titanium ores and concentrates,Export,N/A,2712
Finland,2020,titanium ores and concentrates,Export,0,0
Finland,2021,titanium ores and concentrates,Export,560,148
Finland,2022,titanium ores and concentrates,Export,0,0
Finland,2023,titanium ores and concentrates,Export,0,0
Finland,1992,titanium ores and concentrates,Import,N/A,18922
Finland,1993,titanium ores and concentrates,Import,N/A,14979
Finland,1994,titanium ores and concentrates,Import,N/A,17527
Finland,1995,titanium ores and concentrates,Import,N/A,19319
Finland,1996,titanium ores and concentrates,Import,N/A,17347
Finland,1997,titanium ores and concentrates,Import,N/A,16973
Finland,1998,titanium ores and concentrates,Import,N/A,17941
Finland,1999,titanium ores and concentrates,Import,N/A,15282
Finland,2000,titanium ores and concentrates,Import,48383,22936
Finland,2001,titanium ores and concentrates,Import,N/A,24237
Finland,2002,titanium ores and concentrates,Import,42184,19485
Finland,2003,titanium ores and concentrates,Import,59946,27828
Finland,2004,titanium ores and concentrates,Import,N/A,28246
Finland,2005,titanium ores and concentrates,Import,N/A,35384
Finland,2006,titanium ores and concentrates,Import,134554,39662
Finland,2007,titanium ores and concentrates,Import,N/A,39404
Finland,2008,titanium ores and concentrates,Import,N/A,46462
Finland,2009,titanium ores and concentrates,Import,8794,2887
Finland,2010,titanium ores and concentrates,Import,N/A,42349
Finland,2011,titanium ores and concentrates,Import,N/A,44072
Finland,2012,titanium ores and concentrates,Import,N/A,91918
Finland,2013,titanium ores and concentrates,Import,39888,84642
Finland,2014,titanium ores and concentrates,Import,0,0
Finland,2015,titanium ores and concentrates,Import,0,0
Finland,2016,titanium ores and concentrates,Import,0,0
Finland,2017,titanium ores and concentrates,Import,0,0
Finland,2018,titanium ores and concentrates,Import,0,0
Finland,2019,titanium ores and concentrates,Import,0,0
Finland,2020,titanium ores and concentrates,Import,0,0
Finland,2021,titanium ores and concentrates,Import,0,0
Finland,2022,titanium ores and concentrates,Import,0,0
Finland,2023,titanium ores and concentrates,Import,0,0
France,1992,titanium ores and concentrates,Export,0,0
France,1993,titanium ores and concentrates,Export,0,0
France,1994,titanium ores and concentrates,Export,4877,1202
France,1995,titanium ores and concentrates,Export,2331,252
France,1996,titanium ores and concentrates,Export,2931,1301
France,1997,titanium ores and concentrates,Export,1443,588
